Machine Name,Image Name,PID,Session Name,Session#,MemUsage,Status,User Name,CPU Time,Window Title
MARKEM-IMAJE-PC,System,4,Services,0,12236,Unknown,N/A,1:06:12,N/A
MARKEM-IMAJE-PC,smss.exe,268,Services,0,1192,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,csrss.exe,420,Services,0,5176,Unknown,NT AUTHORITY\SYSTEM,0:02:16,N/A
MARKEM-IMAJE-PC,wininit.exe,492,Services,0,4600,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,csrss.exe,504,Console,1,11920,Running,NT AUTHORITY\SYSTEM,0:06:55,N/A
MARKEM-IMAJE-PC,services.exe,548,Services,0,16708,Unknown,NT AUTHORITY\SYSTEM,0:03:24,N/A
MARKEM-IMAJE-PC,lsass.exe,568,Services,0,14380,Unknown,NT AUTHORITY\SYSTEM,0:21:26,N/A
MARKEM-IMAJE-PC,lsm.exe,576,Services,0,4832,Unknown,NT AUTHORITY\SYSTEM,0:00:21,N/A
MARKEM-IMAJE-PC,svchost.exe,660,Services,0,11136,Unknown,NT AUTHORITY\SYSTEM,0:12:12,N/A
MARKEM-IMAJE-PC,winlogon.exe,748,Console,1,8092,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,svchost.exe,768,Services,0,10544,Unknown,NT AUTHORITY\NETWORK SERVICE,0:02:02,N/A
MARKEM-IMAJE-PC,MsMpEng.exe,856,Services,0,162816,Unknown,NT AUTHORITY\SYSTEM,23:02:20,N/A
MARKEM-IMAJE-PC,svchost.exe,904,Services,0,24420,Unknown,NT AUTHORITY\LOCAL SERVICE,0:15:14,N/A
MARKEM-IMAJE-PC,svchost.exe,936,Services,0,22820,Unknown,NT AUTHORITY\SYSTEM,0:00:14,N/A
MARKEM-IMAJE-PC,svchost.exe,972,Services,0,284948,Unknown,NT AUTHORITY\LOCAL SERVICE,0:05:31,N/A
MARKEM-IMAJE-PC,svchost.exe,996,Services,0,49996,Unknown,NT AUTHORITY\SYSTEM,0:05:23,N/A
MARKEM-IMAJE-PC,svchost.exe,444,Services,0,7856,Unknown,NT AUTHORITY\SYSTEM,0:00:17,N/A
MARKEM-IMAJE-PC,svchost.exe,1080,Services,0,32392,Unknown,NT AUTHORITY\NETWORK SERVICE,0:17:39,N/A
MARKEM-IMAJE-PC,wisptis.exe,1320,Console,1,8596,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,spoolsv.exe,1364,Services,0,13288,Unknown,NT AUTHORITY\SYSTEM,0:00:02,N/A
MARKEM-IMAJE-PC,svchost.exe,1412,Services,0,14368,Unknown,NT AUTHORITY\LOCAL SERVICE,0:01:56,N/A
MARKEM-IMAJE-PC,armsvc.exe,1512,Services,0,4108,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,LMS.exe,1572,Services,0,6828,Unknown,NT AUTHORITY\SYSTEM,0:44:26,N/A
MARKEM-IMAJE-PC,servicestart.exe,1632,Services,0,315100,Unknown,NT AUTHORITY\SYSTEM,174:45:50,N/A
MARKEM-IMAJE-PC,sqlservr.exe,1960,Services,0,188516,Unknown,NT SERVICE\MSSQL$COLOS,0:38:24,N/A
MARKEM-IMAJE-PC,RaRegistry.exe,2040,Services,0,5320,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,RaRegistry64.exe,1144,Services,0,4188,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,sqlwriter.exe,1152,Services,0,6360,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,TeamViewer_Service.exe,1348,Services,0,17256,Unknown,NT AUTHORITY\SYSTEM,0:11:08,N/A
MARKEM-IMAJE-PC,taskhost.exe,2384,Console,1,21632,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:05:36,WPCUMI Window
MARKEM-IMAJE-PC,wisptis.exe,2400,Console,1,13860,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:23,UIHubMouseHiderWindow
MARKEM-IMAJE-PC,TabTip.exe,2408,Console,1,22220,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:09,N/A
MARKEM-IMAJE-PC,TabTip32.exe,2540,Console,1,2872,Unknown,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,N/A
MARKEM-IMAJE-PC,dwm.exe,2676,Console,1,63092,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:04:01,DWM Notification Window
MARKEM-IMAJE-PC,explorer.exe,2752,Console,1,70436,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:51,N/A
MARKEM-IMAJE-PC,PrinterHost.exe,2764,Services,0,172748,Unknown,NT AUTHORITY\SYSTEM,27:22:10,N/A
MARKEM-IMAJE-PC,igfxtray.exe,2972,Console,1,7408,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,igfxtrayWindow
MARKEM-IMAJE-PC,hkcmd.exe,2988,Console,1,7140,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,N/A
MARKEM-IMAJE-PC,igfxpers.exe,3020,Console,1,8388,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:01,PersistWndName
MARKEM-IMAJE-PC,msseces.exe,1484,Console,1,16228,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:04,Microsoft Security Essentials
MARKEM-IMAJE-PC,OdbcHostx64.exe,3572,Services,0,33360,Unknown,NT AUTHORITY\SYSTEM,0:05:35,N/A
MARKEM-IMAJE-PC,SearchIndexer.exe,3960,Services,0,24384,Unknown,NT AUTHORITY\SYSTEM,0:07:18,N/A
MARKEM-IMAJE-PC,NisSrv.exe,4000,Services,0,11360,Unknown,NT AUTHORITY\LOCAL SERVICE,3:39:21,N/A
MARKEM-IMAJE-PC,svchost.exe,2508,Services,0,5436,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:00,N/A
MARKEM-IMAJE-PC,wmpnetwk.exe,3208,Services,0,15356,Unknown,NT AUTHORITY\NETWORK SERVICE,0:11:27,N/A
MARKEM-IMAJE-PC,svchost.exe,3196,Services,0,14312,Unknown,NT AUTHORITY\LOCAL SERVICE,1:09:51,N/A
MARKEM-IMAJE-PC,svchost.exe,4576,Services,0,17440,Unknown,NT AUTHORITY\LOCAL SERVICE,1:06:24,N/A
MARKEM-IMAJE-PC,TeamViewer.exe,4880,Console,1,36664,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:03,N/A
MARKEM-IMAJE-PC,tv_w32.exe,4184,Console,1,5092,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,tv_x64.exe,1916,Console,1,5236,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,UNS.exe,4816,Services,0,481632,Unknown,NT AUTHORITY\SYSTEM,2:23:15,N/A
MARKEM-IMAJE-PC,iexplore.exe,2608,Console,1,137204,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:07:35,Line Details - Internet Explorer
MARKEM-IMAJE-PC,iexplore.exe,4292,Console,1,217308,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,7:00:55,N/A
MARKEM-IMAJE-PC,iexplore.exe,3784,Console,1,366176,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,8:52:25,N/A
MARKEM-IMAJE-PC,svchost.exe,4444,Services,0,12548,Unknown,NT AUTHORITY\SYSTEM,0:00:29,N/A
MARKEM-IMAJE-PC,taskhost.exe,8484,Console,1,18752,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,Task Host Window
MARKEM-IMAJE-PC,audiodg.exe,11100,Services,0,18116,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEM-IMAJE-PC,WUDFHost.exe,8720,Services,0,6464,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEM-IMAJE-PC,WmiPrvSE.exe,10736,Services,0,14740,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:00,N/A
MARKEM-IMAJE-PC,cscript.exe,10248,Console,1,14844,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,C:\Windows\System32\cscript.exe
MARKEM-IMAJE-PC,conhost.exe,10424,Console,1,6364,Running,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,CicMarshalWnd
MARKEM-IMAJE-PC,WmiPrvSE.exe,9344,Services,0,6264,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEM-IMAJE-PC,TrustedInstaller.exe,6384,Services,0,12772,Unknown,NT AUTHORITY\SYSTEM,0:00:11,N/A
MARKEM-IMAJE-PC,WMIADAP.exe,9560,Services,0,5484,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,WmiPrvSE.exe,10864,Services,0,6708,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEM-IMAJE-PC,USBDeview.exe,10668,Console,1,3604,Unknown,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,N/A
MARKEM-IMAJE-PC,tasklist.exe,6876,Console,1,6336,Unknown,MARKEM-IMAJE-PC\MARKEM-IMAJE,0:00:00,N/A
MARKEMIMAJE-PC,System,4,Services,0,15008,Unknown,N/A,0:24:36,N/A
MARKEMIMAJE-PC,smss.exe,304,Services,0,1180,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,csrss.exe,484,Services,0,4616,Unknown,NT AUTHORITY\SYSTEM,0:00:05,N/A
MARKEMIMAJE-PC,wininit.exe,640,Services,0,4764,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,csrss.exe,660,Console,1,26852,Running,NT AUTHORITY\SYSTEM,0:00:43,N/A
MARKEMIMAJE-PC,services.exe,696,Services,0,15196,Unknown,NT AUTHORITY\SYSTEM,0:05:26,N/A
MARKEMIMAJE-PC,winlogon.exe,736,Console,1,7504,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,lsass.exe,748,Services,0,12072,Unknown,NT AUTHORITY\SYSTEM,0:02:47,N/A
MARKEMIMAJE-PC,lsm.exe,756,Services,0,4512,Unknown,NT AUTHORITY\SYSTEM,0:00:04,N/A
MARKEMIMAJE-PC,svchost.exe,868,Services,0,10772,Unknown,NT AUTHORITY\SYSTEM,0:01:47,N/A
MARKEMIMAJE-PC,svchost.exe,948,Services,0,9532,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:33,N/A
MARKEMIMAJE-PC,svchost.exe,320,Services,0,19580,Unknown,NT AUTHORITY\LOCAL SERVICE,0:04:02,N/A
MARKEMIMAJE-PC,svchost.exe,512,Services,0,18536,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,svchost.exe,540,Services,0,54300,Unknown,NT AUTHORITY\LOCAL SERVICE,0:01:44,N/A
MARKEMIMAJE-PC,svchost.exe,588,Services,0,53636,Unknown,NT AUTHORITY\SYSTEM,0:02:20,N/A
MARKEMIMAJE-PC,igfxCUIService.exe,648,Services,0,7240,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,svchost.exe,1108,Services,0,29128,Unknown,NT AUTHORITY\NETWORK SERVICE,0:05:49,N/A
MARKEMIMAJE-PC,wisptis.exe,1212,Console,1,8812,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,spoolsv.exe,1308,Services,0,13128,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,svchost.exe,1336,Services,0,14048,Unknown,NT AUTHORITY\LOCAL SERVICE,0:02:51,N/A
MARKEMIMAJE-PC,svchost.exe,1456,Services,0,10532,Unknown,NT AUTHORITY\SYSTEM,0:01:01,N/A
MARKEMIMAJE-PC,taskhost.exe,1600,Console,1,31320,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:13:08,MCI command handling window
MARKEMIMAJE-PC,TeamViewer_Service.exe,1608,Services,0,17448,Unknown,NT AUTHORITY\SYSTEM,0:05:29,N/A
MARKEMIMAJE-PC,wisptis.exe,1728,Console,1,14232,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:01:56,UIHubMouseHiderWindow
MARKEMIMAJE-PC,TabTip.exe,1744,Console,1,24144,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:31,N/A
MARKEMIMAJE-PC,dwm.exe,1752,Console,1,26176,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:05:46,DWM Notification Window
MARKEMIMAJE-PC,TabTip32.exe,1828,Console,1,2936,Unknown,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,N/A
MARKEMIMAJE-PC,explorer.exe,1864,Console,1,65448,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:01:29,N/A
MARKEMIMAJE-PC,svchost.exe,2296,Services,0,5452,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:00,N/A
MARKEMIMAJE-PC,GestureAP.exe,2320,Console,1,7888,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,PenMount Gesture AP
MARKEMIMAJE-PC,PresentationFontCache.exe,2352,Services,0,17412,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEMIMAJE-PC,iusb3mon.exe,2456,Console,1,6220,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,Intel(R) USB 3.0 Monitor
MARKEMIMAJE-PC,igfxEM.exe,2700,Console,1,12500,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,The Event Manager - Status
MARKEMIMAJE-PC,igfxHK.exe,2712,Console,1,9608,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,HotKey Listener
MARKEMIMAJE-PC,igfxTray.exe,2720,Console,1,14452,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,igfxtrayWindow
MARKEMIMAJE-PC,TeamViewer.exe,2948,Console,1,35880,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:24,N/A
MARKEMIMAJE-PC,tv_w32.exe,3064,Console,1,5016,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,tv_x64.exe,2052,Console,1,5160,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,SearchIndexer.exe,652,Services,0,24164,Unknown,NT AUTHORITY\SYSTEM,0:06:02,N/A
MARKEMIMAJE-PC,GWX.exe,3164,Console,1,3968,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:14,X
MARKEMIMAJE-PC,svchost.exe,2656,Services,0,59408,Unknown,NT AUTHORITY\SYSTEM,2:04:15,N/A
MARKEMIMAJE-PC,TrustedInstaller.exe,1520,Services,0,18324,Unknown,NT AUTHORITY\SYSTEM,0:03:37,N/A
MARKEMIMAJE-PC,iexplore.exe,2168,Console,1,50360,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:13:06,Line Details - Internet Explorer
MARKEMIMAJE-PC,iexplore.exe,6820,Console,1,91404,Running,MARKEMIMAJE-PC\MARKEM IMAJE,12:59:16,N/A
MARKEMIMAJE-PC,rundll32.exe,8468,Console,1,7760,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,N/A
MARKEMIMAJE-PC,audiodg.exe,8304,Services,0,18184,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEMIMAJE-PC,dinotify.exe,8828,Console,1,6168,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,DINotifyWindowName853
MARKEMIMAJE-PC,WUDFHost.exe,4408,Services,0,6464,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEMIMAJE-PC,drvinst.exe,9072,Services,0,6844,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,drvinst.exe,7244,Services,0,6384,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,drvinst.exe,8624,Services,0,6272,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,WmiPrvSE.exe,7464,Services,0,6768,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
MARKEMIMAJE-PC,WmiPrvSE.exe,8852,Services,0,14064,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:01,N/A
MARKEMIMAJE-PC,cscript.exe,8352,Console,1,14948,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:01,C:\Windows\System32\cscript.exe
MARKEMIMAJE-PC,conhost.exe,9200,Console,1,6216,Running,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,CicMarshalWnd
MARKEMIMAJE-PC,WmiPrvSE.exe,8920,Services,0,6300,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
MARKEMIMAJE-PC,MpCmdRun.exe,7136,Services,0,7660,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:00,N/A
MARKEMIMAJE-PC,USBDeview.exe,8132,Console,1,4108,Unknown,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,N/A
MARKEMIMAJE-PC,tasklist.exe,9076,Console,1,6472,Unknown,MARKEMIMAJE-PC\MARKEM IMAJE,0:00:00,N/A
PEPWAP05225,System,4,Console,0,252,Unknown,NT AUTHORITY\SYSTEM,0:02:13,N/A
PEPWAP05225,smss.exe,332,Console,0,532,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,csrss.exe,396,Console,0,7792,Running,NT AUTHORITY\SYSTEM,0:00:18,N/A
PEPWAP05225,winlogon.exe,420,Console,0,2360,Unknown,NT AUTHORITY\SYSTEM,0:00:37,N/A
PEPWAP05225,services.exe,468,Console,0,21012,Unknown,NT AUTHORITY\SYSTEM,0:00:56,N/A
PEPWAP05225,lsass.exe,480,Console,0,26416,Unknown,NT AUTHORITY\SYSTEM,0:00:17,N/A
PEPWAP05225,svchost.exe,660,Console,0,11528,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,svchost.exe,732,Console,0,12340,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:04,N/A
PEPWAP05225,svchost.exe,800,Console,0,13472,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:01,N/A
PEPWAP05225,svchost.exe,816,Console,0,15764,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
PEPWAP05225,svchost.exe,868,Console,0,34652,Unknown,NT AUTHORITY\SYSTEM,0:00:19,N/A
PEPWAP05225,spoolsv.exe,988,Console,0,12316,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,msdtc.exe,1012,Console,0,10924,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:00,N/A
PEPWAP05225,BESClient.exe,1128,Console,0,10648,Unknown,NT AUTHORITY\SYSTEM,0:11:55,N/A
PEPWAP05225,wrapper.exe,1144,Console,0,3268,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,wrapper.exe,1160,Console,0,26316,Unknown,NT AUTHORITY\SYSTEM,0:00:11,N/A
PEPWAP05225,p_ctmag.exe,1212,Console,0,19208,Unknown,NT AUTHORITY\SYSTEM,0:00:07,N/A
PEPWAP05225,p_ctmat.exe,1264,Console,0,10312,Running,NT AUTHORITY\SYSTEM,0:00:02,C:\Program Files\BMC Software\CONTROL-M Agent\Default\EXE\P_CTMAT.EXE
PEPWAP05225,dsm_sa_eventmgr32.exe,1276,Console,0,13936,Unknown,NT AUTHORITY\SYSTEM,0:00:05,N/A
PEPWAP05225,dsm_sa_datamgr32.exe,1316,Console,0,30168,Unknown,NT AUTHORITY\SYSTEM,0:06:04,N/A
PEPWAP05225,dsisrv.exe,1344,Console,0,5848,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,svchost.exe,1376,Console,0,10224,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,FilePurger.exe,1400,Console,0,12596,Unknown,NT AUTHORITY\SYSTEM,0:00:04,N/A
PEPWAP05225,gimclient.exe,1456,Console,0,3252,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,guardium_stapr.exe,1484,Console,0,31476,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,cmd.exe,1492,Console,0,4560,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,ovtrcsvc.exe,1512,Console,0,11492,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,jqs.exe,1648,Console,0,1484,Unknown,NT AUTHORITY\SYSTEM,0:01:42,N/A
PEPWAP05225,server_eventlog.exe,1688,Console,0,13220,Unknown,NT AUTHORITY\SYSTEM,0:00:02,N/A
PEPWAP05225,misrv.exe,1712,Console,0,5696,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,mr2kserv.exe,1740,Console,0,9276,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,midaemon.exe,1768,Console,0,4388,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,MsDtsSrvr.exe,2208,Console,0,31288,Unknown,CORPPVT\sqlsrvr,0:00:08,N/A
PEPWAP05225,sqlservr.exe,2276,Console,0,1727996,Unknown,CORPPVT\sqlsrvr,0:06:55,N/A
PEPWAP05225,mwecsrv.exe,2320,Console,0,6476,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,nimbus.exe,2340,Console,0,5800,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,dsm_om_shrsvc32.exe,2352,Console,0,11612,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,controller.exe,2436,Console,0,13164,Unknown,NT AUTHORITY\SYSTEM,0:00:03,N/A
PEPWAP05225,perfalarmsrv.exe,2528,Console,0,5760,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,discagnt.exe,2548,Console,0,10216,Unknown,NT AUTHORITY\SYSTEM,0:00:03,N/A
PEPWAP05225,perfalarm.exe,2564,Console,0,23976,Unknown,NT AUTHORITY\SYSTEM,0:00:02,N/A
PEPWAP05225,RDXmon.exe,2584,Console,0,4092,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,svchost.exe,2608,Console,0,3716,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
PEPWAP05225,perfdsrv.exe,2624,Console,0,3684,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,ccSvcHst.exe,2648,Console,0,16804,Unknown,NT AUTHORITY\SYSTEM,0:00:36,N/A
PEPWAP05225,perfd.exe,2656,Console,0,16992,Unknown,NT AUTHORITY\SYSTEM,0:00:11,N/A
PEPWAP05225,dsm_om_connsvc32.exe,2740,Console,0,29920,Unknown,NT AUTHORITY\SYSTEM,0:00:07,N/A
PEPWAP05225,snmp.exe,2792,Console,0,18484,Unknown,NT AUTHORITY\SYSTEM,0:00:02,N/A
PEPWAP05225,sqlbrowser.exe,2816,Console,0,5704,Unknown,NT AUTHORITY\LOCAL SERVICE,0:00:00,N/A
PEPWAP05225,spooler.exe,2824,Console,0,7576,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,sqlwriter.exe,2880,Console,0,12628,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,hdb.exe,2936,Console,0,6708,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,wrapper.exe,2944,Console,0,11400,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,tesvc.exe,2984,Console,0,9748,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,ttsrv.exe,3112,Console,0,5708,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,ttd.exe,3148,Console,0,4156,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,svchost.exe,3172,Console,0,19028,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:00,N/A
PEPWAP05225,server_runtime.exe,3224,Console,0,41832,Unknown,NT AUTHORITY\SYSTEM,0:00:11,N/A
PEPWAP05225,ovcd.exe,3344,Console,0,27256,Unknown,NT AUTHORITY\SYSTEM,0:00:04,N/A
PEPWAP05225,scopesrv.exe,3388,Console,0,13520,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,ntevl.exe,3416,Console,0,16932,Unknown,NT AUTHORITY\SYSTEM,0:00:02,N/A
PEPWAP05225,scopent.exe,3432,Console,0,18976,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,StrataViaService.exe,3464,Console,0,33640,Unknown,CORPPVT\svcDataPal,0:00:07,N/A
PEPWAP05225,tlmagent.exe,3508,Console,0,8836,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,ovbbccb.exe,3564,Console,0,20944,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,starter.exe,3592,Console,0,6372,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,perfmon.exe,3616,Console,0,9284,Unknown,NT AUTHORITY\SYSTEM,0:00:02,N/A
PEPWAP05225,SQLAGENT.EXE,3676,Console,0,4584,Unknown,CORPPVT\sqlsrvr,0:00:01,N/A
PEPWAP05225,wmiprvse.exe,3768,Console,0,28768,Unknown,NT AUTHORITY\NETWORK SERVICE,0:00:10,N/A
PEPWAP05225,ntperf.exe,3780,Console,0,7960,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,wmiprvse.exe,3920,Console,0,16404,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,sqlserver_monitor.exe,4004,Console,0,21976,Unknown,NT AUTHORITY\SYSTEM,0:00:05,N/A
PEPWAP05225,Hot Backup Agent.exe,4052,Console,0,13028,Unknown,CORPPVT\svclgvmtn,0:00:00,N/A
PEPWAP05225,cdm.exe,352,Console,0,13488,Unknown,NT AUTHORITY\SYSTEM,0:00:03,N/A
PEPWAP05225,ntservices.exe,1924,Console,0,7220,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,ovconfd.exe,308,Console,0,23800,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,opcmsga.exe,4740,Console,0,27524,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,opcacta.exe,4944,Console,0,25936,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,svchost.exe,5056,Console,0,14680,Unknown,NT AUTHORITY\SYSTEM,0:00:00,N/A
PEPWAP05225,p_ctmatw.exe,5096,Console,0,18700,Running,NT AUTHORITY\SYSTEM,0:00:00,C:\Program Files\BMC Software\CONTROL-M Agent\Default\EXE\P_CTMATW.EXE
PEPWAP05225,Smc.exe,5136,Console,0,8264,Unknown,NT AUTHORITY\SYSTEM,0:00:07,N/A
PEPWAP05225,coda.exe,5144,Console,0,26872,Unknown,NT AUTHORITY\SYSTEM,0:00:01,N/A
PEPWAP05225,fdlauncher.exe,5768,Console,0,5844,Unknown,CORPPVT\sqlsrvr,0:00:00,N/A
